x	y	class	color	
34461.58984375	26727.2734375		-65536
35178.3046875	26734.28125		-65536
34271.5234375	26729.25		-65536
34584.3515625	26732.96484375		-65536
35139.20703125	26740.306640625		-65536
35232.2109375	26738.474609375		-65536
34182.33203125	26738.31640625		-65536
33968.97265625	26732.69140625		-65536
34119.39453125	26752.298828125		-65536
34735.953125	26735.08203125		-65536
34524.9296875	26735.5390625		-65536
34207.8203125	26754.31640625		-65536
34880.10546875	26735.09765625		-65536
33754.984375	26741.65625		-65536
33861.1171875	26756.3671875		-65536
33788.3203125	26763.75		-65536
33934.3125	26738.55078125		-65536
34335.0390625	26741.6171875		-65536
34549.76171875	26747.52734375		-65536
34665.73828125	26752.501953125		-65536
34473.41015625	26745.04296875		-65536
34603.453125	26756.498046875		-65536
34693.98046875	26753.279296875		-65536
35350.6796875	26751.427734375		-65536
34787.83203125	26763.52734375		-65536
34044.265625	26754.796875		-65536
33644.9921875	26770.6015625		-65536
34358.28515625	26778.3828125		-65536
34638.71484375	26755.63671875		-65536
33983.46875	26773.541015625		-65536
34276.80078125	26759.10546875		-65536
34724.38671875	26760.60546875		-65536
35095.265625	26776.197265625		-65536
34244.58984375	26762.55859375		-65536
34517.91015625	26759.826171875		-65536
33697.6484375	26775.208984375		-65536
34161.0390625	26768.1953125		-65536
34309.57421875	26764.458984375		-65536
34569.32421875	26769.228515625		-65536
34747.3125	26764.123046875		-65536
35307.0625	26767.353515625		-65536
33927.41015625	26771.375		-65536
34939.5078125	26762.04296875		-65536
35261.07421875	26761.609375		-65536
33588.65234375	26774.703125		-65536
33765.2265625	26776.857421875		-65536
34390.34765625	26783.15625		-65536
34844.42578125	26771.599609375		-65536
34873.7890625	26772.44140625		-65536
34622.35546875	26807.681640625		-65536
35198.39453125	26769.751953125		-65536
35016.58984375	26777.357421875		-65536
34768.83984375	26782.0703125		-65536
34688.99609375	26784.55859375		-65536
34593.8671875	26785.728515625		-65536
35171.8984375	26788.671875		-65536
35263.140625	26793.892578125		-65536
33722.98828125	26788.09375		-65536
34490.83203125	26786.81640625		-65536
34935.66015625	26796.810546875		-65536
34047.94921875	26790.083984375		-65536
34249.91796875	26801.443359375		-65536
34738.0859375	26797.369140625		-65536
34016.08984375	26794.4375		-65536
34814.32421875	26810.912109375		-65536
34112.578125	26798.470703125		-65536
35291.71875	26801.353515625		-65536
35322.67578125	26812.169921875		-65536
35002.6015625	26804.734375		-65536
35239.2109375	26799.23046875		-65536
34171.84375	26798.4140625		-65536
35193.6171875	26804.318359375		-65536
33948.30078125	26803.541015625		-65536
34149.0390625	26797.36328125		-65536
33787.62890625	26807.060546875		-65536
34776.33203125	26808.30859375		-65536
33622.34765625	26828.955078125		-65536
33902.78515625	26807.916015625		-65536
34368.046875	26824.587890625		-65536
33611.52734375	26807.623046875		-65536
33804.61328125	26807.697265625		-65536
34672.328125	26811.595703125		-65536
33875.953125	26808.01953125		-65536
34300.953125	26816.923828125		-65536
34585.125	26823.205078125		-65536
35119.140625	26807.849609375		-65536
34086.73046875	26808.873046875		-65536
34203.328125	26818.3359375		-65536
34417.18359375	26832.484375		-65536
34498.7578125	26811.6953125		-65536
33679.69140625	26827.53515625		-65536
33985.2265625	26834.638671875		-65536
34847.36328125	26814.884765625		-65536
33711.24609375	26825.03125		-65536
34034.1953125	26821.505859375		-65536
34127.93359375	26821.234375		-65536
34165.19921875	26819.224609375		-65536
35144.0859375	26820.5		-65536
33753.28515625	26821.009765625		-65536
34329.7109375	26824.482421875		-65536
34708.88671875	26844.6171875		-65536
34963.796875	26820.20703125		-65536
35084.01171875	26829.041015625		-65536
35245.65234375	26847.150390625		-65536
35293.76171875	26832.74609375		-65536
33646.3125	26833.490234375		-65536
34474.359375	26840.482421875		-65536
34891.5390625	26827.771484375		-65536
35354.4765625	26835.875		-65536
33808.4375	26830.748046875		-65536
33789.16796875	26832.19921875		-65536
35217.12109375	26834.62109375		-65536
33939.58203125	26831.904296875		-65536
34940.984375	26833.26171875		-65536
34987.5859375	26845.419921875		-65536
34568.60546875	26848.17578125		-65536
34859.45703125	26844.05859375		-65536
34105.87109375	26848.69140625		-65536
34247.48828125	26850.955078125		-65536
34786.19921875	26841.419921875		-65536
34158.4375	26844.07421875		-65536
35125.6875	26842.771484375		-65536
34283.30078125	26859.576171875		-65536
34514.26953125	26868.421875		-65536
33905.3203125	26847.841796875		-65536
34065.7890625	26852.771484375		-65536
34744.66796875	26849.583984375		-65536
34841.1171875	26862.265625		-65536
33939.14453125	26857.77734375		-65536
34884.6328125	26854.896484375		-65536
35203.82421875	26850.33984375		-65536
33723.1796875	26854.681640625		-65536
33819.1953125	26860.2890625		-65536
34664.421875	26854.740234375		-65536
34136.984375	26857.33203125		-65536
34326.30859375	26882.193359375		-65536
35050.4609375	26875.212890625		-65536
33695.93359375	26857.8203125		-65536
33590.83203125	26873.17578125		-65536
34798.87109375	26877.60546875		-65536
35108.66015625	26861.267578125		-65536
34568.22265625	26890.47265625		-65536
34919.33203125	26865.900390625		-65536
35084.015625	26872.31640625		-65536
34164.35546875	26874.5625		-65536
34950.890625	26867.978515625		-65536
35168.30078125	26880.375		-65536
33778.94921875	26871.271484375		-65536
34395.9609375	26876.1953125		-65536
34461.20703125	26874.16796875		-65536
33897.57421875	26872.765625		-65536
34545.01953125	26874.517578125		-65536
33750.4609375	26872.830078125		-65536
34082.2109375	26869.943359375		-65536
35309.46484375	26896.64453125		-65536
35138.109375	26874.0		-65536
35197.51171875	26873.732421875		-65536
34994.0234375	26888.25390625		-65536
34295.734375	26886.26171875		-65536
34727.09765625	26885.369140625		-65536
34761.60546875	26892.67578125		-65536
33929.82421875	26883.591796875		-65536
34050.296875	26893.12890625		-65536
34827.8359375	26891.20703125		-65536
34439.09375	26890.859375		-65536
34925.671875	26885.57421875		-65536
34025.453125	26912.47265625		-65536
34257.74609375	26907.615234375		-65536
35347.30078125	26892.6328125		-65536
34607.71875	26892.451171875		-65536
33659.625	26901.4765625		-65536
33713.50390625	26893.546875		-65536
33773.21484375	26896.021484375		-65536
33805.69921875	26891.837890625		-65536
34524.09765625	26906.515625		-65536
34950.75390625	26896.28515625		-65536
33603.515625	26895.470703125		-65536
34110.54296875	26900.791015625		-65536
33619.7265625	26899.34765625		-65536
34085.96484375	26904.26953125		-65536
34628.44140625	26902.490234375		-65536
34781.4765625	26910.41796875		-65536
33826.64453125	26901.611328125		-65536
34189.0390625	26915.08203125		-65536
34673.93359375	26902.65234375		-65536
34700.6484375	26916.802734375		-65536
34463.9296875	26903.94140625		-65536
33947.12109375	26908.953125		-65536
34381.26171875	26904.951171875		-65536
35205.80078125	26907.6875		-65536
34140.4375	26916.369140625		-65536
35121.69921875	26912.080078125		-65536
35271.2109375	26928.474609375		-65536
33864.84765625	26924.470703125		-65536
34283.42578125	26927.322265625		-65536
35089.5859375	26912.212890625		-65536
34334.8125	26937.083984375		-65536
34424.13671875	26930.30859375		-65536
34879.078125	26913.3984375		-65536
35055.37890625	26931.548828125		-65536
33987.58984375	26919.07421875		-65536
34722.49609375	26917.287109375		-65536
35185.734375	26918.646484375		-65536
33838.41015625	26925.763671875		-65536
34595.80859375	26921.802734375		-65536
34648.75390625	26926.791015625		-65536
34055.5625	26939.21875		-65536
34968.76171875	26923.74609375		-65536
34116.98046875	26937.904296875		-65536
34371.67578125	26930.705078125		-65536
34750.96875	26927.513671875		-65536
34817.01171875	26927.845703125		-65536
35161.5703125	26942.158203125		-65536
35337.7109375	26932.138671875		-65536
33618.8671875	26930.310546875		-65536
33783.51953125	26946.41015625		-65536
34852.0546875	26926.69921875		-65536
34911.1796875	26931.875		-65536
34507.47265625	26939.88671875		-65536
34533.1484375	26935.669921875		-65536
35207.20703125	26931.77734375		-65536
33963.64453125	26943.326171875		-65536
33683.83984375	26949.78125		-65536
33899.28515625	26946.205078125		-65536
34247.8046875	26946.712890625		-65536
34677.8828125	26938.5625		-65536
34611.81640625	26959.91796875		-65536
34868.4921875	26943.03125		-65536
34951.08984375	26948.287109375		-65536
35304.140625	26944.7734375		-65536
34204.84375	26957.87109375		-65536
34770.95703125	26955.978515625		-65536
35226.69140625	26960.9375		-65536
33617.86328125	26959.314453125		-65536
34563.2421875	26946.6875		-65536
33824.375	26950.078125		-65536
34492.4375	26956.244140625		-65536
33585.52734375	26967.1796875		-65536
34364.67578125	26969.66015625		-65536
34810.61328125	26957.11328125		-65536
34694.11328125	26955.271484375		-65536
34257.91015625	26976.880859375		-65536
34413.85546875	26963.005859375		-65536
34455.83203125	26964.892578125		-65536
34982.67578125	26962.095703125		-65536
35032.36328125	26967.775390625		-65536
35263.1953125	26987.2578125		-65536
33864.4140625	26969.052734375		-65536
34555.1796875	26961.36328125		-65536
33719.04296875	26966.888671875		-65536
33926.4375	26962.064453125		-65536
34501.30078125	26994.9609375		-65536
34652.046875	26966.455078125		-65536
34011.76171875	26962.587890625		-65536
34297.66015625	26980.712890625		-65536
35334.20703125	26975.298828125		-65536
34930.51953125	26985.171875		-65536
33959.171875	26982.08984375		-65536
34723.94140625	26973.00390625		-65536
34756.6796875	26978.1328125		-65536
35185.68359375	26985.818359375		-65536
34468.1484375	26984.45703125		-65536
35090.234375	26980.337890625		-65536
33830.03515625	26994.818359375		-65536
33912.390625	26983.712890625		-65536
34009.8515625	26979.6640625		-65536
34091.73046875	26988.92578125		-65536
34149.31640625	26980.759765625		-65536
34697.4296875	26979.826171875		-65536
34796.20703125	26980.19140625		-65536
34893.30859375	26983.9375		-65536
35133.27734375	26988.802734375		-65536
34223.46484375	26986.9765625		-65536
34035.05859375	26993.689453125		-65536
34420.48828125	26995.94921875		-65536
34066.2421875	26992.662109375		-65536
34855.18359375	27002.009765625		-65536
33701.89453125	26992.533203125		-65536
33796.95703125	26992.548828125		-65536
34678.39453125	26989.44140625		-65536
34955.41015625	27005.537109375		-65536
35008.3671875	26995.041015625		-65536
33878.140625	26998.724609375		-65536
34659.5078125	27008.44140625		-65536
35062.80859375	26997.35546875		-65536
34183.15234375	27012.30078125		-65536
34329.296875	27002.271484375		-65536
34714.9453125	27006.7421875		-65536
34128.3203125	27000.43359375		-65536
34744.96875	27010.375		-65536
34016.265625	27013.08984375		-65536
34987.19140625	26999.703125		-65536
34284.4609375	27008.91796875		-65536
34794.515625	27007.7578125		-65536
34381.68359375	27008.56640625		-65536
34558.4765625	27015.16015625		-65536
34690.19140625	27004.2109375		-65536
34816.16015625	27016.662109375		-65536
35034.22265625	27004.349609375		-65536
33986.6796875	27013.962890625		-65536
33644.1171875	27015.470703125		-65536
35087.9765625	27010.90234375		-65536
35219.95703125	27012.798828125		-65536
34769.078125	27012.080078125		-65536
35331.97265625	27019.416015625		-65536
35172.08203125	27013.3828125		-65536
33591.22265625	27031.45703125		-65536
33730.109375	27016.318359375		-65536
34243.50390625	27029.818359375		-65536
34315.0546875	27019.787109375		-65536
34614.85546875	27021.21484375		-65536
33813.23828125	27017.876953125		-65536
33902.3984375	27025.630859375		-65536
33923.9921875	27026.337890625		-65536
33955.953125	27022.44140625		-65536
35125.48828125	27035.1328125		-65536
35302.703125	27024.21484375		-65536
34105.375	27021.521484375		-65536
34896.00390625	27046.91796875		-65536
35003.296875	27024.873046875		-65536
35024.375	27021.240234375		-65536
35046.359375	27032.533203125		-65536
35149.2578125	27022.744140625		-65536
34125.55859375	27033.3125		-65536
34678.171875	27033.408203125		-65536
33744.4296875	27038.609375		-65536
33869.76953125	27045.32421875		-65536
34332.98828125	27026.595703125		-65536
35190.953125	27031.365234375		-65536
34399.04296875	27039.80078125		-65536
34797.08203125	27035.259765625		-65536
34864.51171875	27031.55078125		-65536
34983.28515625	27037.314453125		-65536
34510.08203125	27048.283203125		-65536
34076.95703125	27037.76171875		-65536
34456.0390625	27042.599609375		-65536
34952.55078125	27042.1171875		-65536
33724.25	27040.732421875		-65536
34012.33203125	27036.98828125		-65536
34292.03125	27035.833984375		-65536
34586.1796875	27040.88671875		-65536
33695.97265625	27050.232421875		-65536
33985.62890625	27045.390625		-65536
34731.51953125	27036.28125		-65536
34747.12109375	27049.3828125		-65536
35092.38671875	27042.560546875		-65536
34549.2109375	27044.517578125		-65536
34812.015625	27056.28515625		-65536
33947.0625	27052.669921875		-65536
34478.9296875	27054.3828125		-65536
33618.7578125	27052.376953125		-65536
34261.43359375	27047.513671875		-65536
35223.953125	27059.271484375		-65536
35333.85546875	27047.16796875		-65536
34138.3671875	27046.755859375		-65536
34603.23828125	27051.47265625		-65536
34861.22265625	27048.091796875		-65536
35272.28515625	27072.755859375		-65536
34429.69921875	27055.65234375		-65536
34646.234375	27048.765625		-65536
34838.11328125	27069.578125		-65536
33917.80859375	27071.8203125		-65536
34060.6796875	27053.751953125		-65536
34190.80078125	27053.169921875		-65536
34364.98828125	27057.294921875		-65536
34712.734375	27072.41015625		-65536
34329.52734375	27054.025390625		-65536
35180.7578125	27056.361328125		-65536
34311.84375	27057.46484375		-65536
35146.3671875	27062.76953125		-65536
33769.01171875	27067.474609375		-65536
33813.00390625	27071.9140625		-65536
34112.328125	27066.259765625		-65536
34675.91796875	27067.083984375		-65536
34932.14453125	27069.43359375		-65536
35062.875	27064.50390625		-65536
35329.921875	27084.615234375		-65536
33651.08984375	27061.05859375		-65536
34087.9296875	27064.921875		-65536
34621.86328125	27077.138671875		-65536
34158.3125	27067.02734375		-65536
34248.65625	27088.732421875		-65536
34409.65234375	27072.09375		-65536
34554.265625	27065.009765625		-65536
35124.921875	27064.404296875		-65536
35311.03125	27063.55078125		-65536
33976.9921875	27066.94921875		-65536
34001.875	27075.79296875		-65536
34131.8125	27074.85546875		-65536
35195.4296875	27076.3828125		-65536
33597.48046875	27066.693359375		-65536
34036.16015625	27083.587890625		-65536
34959.6875	27079.556640625		-65536
35008.16015625	27079.583984375		-65536
35087.88671875	27070.9609375		-65536
33734.23828125	27072.185546875		-65536
34458.7734375	27077.046875		-65536
34318.53515625	27091.267578125		-65536
34366.0	27087.396484375		-65536
33642.73046875	27081.21875		-65536
35154.36328125	27098.5546875		-65536
33883.68359375	27096.87890625		-65536
35033.08984375	27090.765625		-65536
34431.3984375	27091.23828125		-65536
34550.52734375	27085.447265625		-65536
33964.00390625	27091.494140625		-65536
34866.65625	27092.232421875		-65536
35242.06640625	27118.44921875		-65536
34502.53515625	27129.39453125		-65536
34801.45703125	27091.314453125		-65536
35118.08984375	27090.439453125		-65536
34148.00390625	27096.85546875		-65536
33581.96875	27093.55078125		-65536
34390.27734375	27097.591796875		-65536
34739.39453125	27111.3359375		-65536
33706.5078125	27098.41796875		-65536
33612.5078125	27096.380859375		-65536
33728.04296875	27098.373046875		-65536
34087.5703125	27096.724609375		-65536
34687.08984375	27103.46484375		-65536
34191.27734375	27099.474609375		-65536
35054.21875	27101.482421875		-65536
34065.5390625	27105.927734375		-65536
34118.44921875	27112.98046875		-65536
35189.3984375	27111.177734375		-65536
33988.390625	27106.36328125		-65536
34894.21875	27116.59765625		-65536
34965.12890625	27113.240234375		-65536
33952.09765625	27103.892578125		-65536
34629.23046875	27117.05078125		-65536
33686.9921875	27114.841796875		-65536
35088.7109375	27111.90625		-65536
35289.890625	27114.783203125		-65536
33925.55859375	27110.09765625		-65536
34372.28125	27115.826171875		-65536
35127.1875	27113.779296875		-65536
33775.88671875	27121.203125		-65536
33818.7265625	27120.998046875		-65536
34305.171875	27116.212890625		-65536
33617.33203125	27125.404296875		-65536
33950.86328125	27123.5703125		-65536
34925.19140625	27131.9453125		-65536
33727.30078125	27125.42578125		-65536
34567.08984375	27140.431640625		-65536
35345.8359375	27138.677734375		-65536
34149.4609375	27146.708984375		-65536
35067.171875	27128.587890625		-65536
34056.6640625	27141.359375		-65536
34292.640625	27129.765625		-65536
34436.72265625	27130.759765625		-65536
35099.76171875	27139.94921875		-65536
35143.6953125	27139.453125		-65536
33662.9453125	27138.00390625		-65536
33903.3125	27169.119140625		-65536
34096.453125	27154.8046875		-65536
34359.19921875	27134.1640625		-65536
33876.26171875	27139.294921875		-65536
33989.58984375	27135.3125		-65536
33692.88671875	27141.32421875		-65536
34026.44140625	27145.416015625		-65536
34324.08984375	27156.25		-65536
34394.28515625	27148.5859375		-65536
34989.8359375	27149.78125		-65536
35179.06640625	27147.3828125		-65536
34687.51171875	27174.666015625		-65536
35024.4140625	27145.73828125		-65536
34278.296875	27153.5859375		-65536
35047.6640625	27147.912109375		-65536
33590.43359375	27152.916015625		-65536
34640.82421875	27150.875		-65536
35065.58984375	27158.134765625		-65536
33968.37890625	27166.40625		-65536
34875.76953125	27163.8359375		-65536
34936.91015625	27160.23046875		-65536
35269.95703125	27164.853515625		-65536
35295.8984375	27176.208984375		-65536
35211.94140625	27176.75390625		-65536
34625.55859375	27174.48828125		-65536
35145.9765625	27168.09765625		-65536
34536.5234375	27172.318359375		-65536
35099.0859375	27176.142578125		-65536
35170.21875	27177.57421875		-65536
34026.2734375	27195.470703125		-65536
34291.01953125	27174.0703125		-65536
34967.16796875	27179.45703125		-65536
34106.4296875	27181.216796875		-65536
35334.26171875	27184.037109375		-65536
33633.98046875	27178.98828125		-65536
34055.359375	27190.009765625		-65536
34379.00390625	27180.845703125		-65536
34918.96875	27189.259765625		-65536
33604.62109375	27183.30078125		-65536
34407.75	27195.419921875		-65536
35245.859375	27183.5859375		-65536
34330.91015625	27190.03515625		-65536
34988.8984375	27192.1875		-65536
35052.8671875	27187.91796875		-65536
34130.61328125	27192.73046875		-65536
34887.03515625	27188.3984375		-65536
34273.82421875	27197.439453125		-65536
34736.671875	27195.171875		-65536
33651.22265625	27203.89453125		-65536
34449.04296875	27206.203125		-65536
34481.65234375	27192.634765625		-65536
35179.69921875	27218.576171875		-65536
35032.6171875	27203.291015625		-65536
35114.4375	27207.650390625		-65536
35145.625	27215.392578125		-65536
35246.84375	27208.666015625		-65536
34603.953125	27205.916015625		-65536
35087.08203125	27207.78125		-65536
34092.875	27219.46484375		-65536
34864.45703125	27205.810546875		-65536
35293.02734375	27209.42578125		-65536
34068.26171875	27210.2734375		-65536
34497.3359375	27207.33984375		-65536
33967.61328125	27223.90234375		-65536
34348.34765625	27225.974609375		-65536
35065.6171875	27217.546875		-65536
35356.05859375	27212.375		-65536
34576.07421875	27214.65625		-65536
34878.65234375	27223.873046875		-65536
33830.20703125	27216.6484375		-65536
34542.62890625	27239.42578125		-65536
35330.71875	27223.048828125		-65536
33631.94921875	27223.490234375		-65536
33677.55078125	27219.19921875		-65536
33769.12890625	27226.037109375		-65536
34261.64453125	27219.375		-65536
34966.31640625	27224.640625		-65536
35216.28125	27228.0859375		-65536
34596.2890625	27224.51953125		-65536
34722.7421875	27228.498046875		-65536
34997.484375	27232.80859375		-65536
34500.203125	27230.8515625		-65536
33923.84375	27264.291015625		-65536
34400.9453125	27243.341796875		-65536
35249.3203125	27250.67578125		-65536
33582.66796875	27230.9765625		-65536
34680.96875	27225.828125		-65536
33813.3046875	27237.455078125		-65536
34149.55078125	27252.95703125		-65536
34307.9140625	27237.162109375		-65536
35109.93359375	27252.21875		-65536
35298.80078125	27239.169921875		-65536
34051.23046875	27238.37890625		-65536
34631.06640625	27236.09765625		-65536
34825.3515625	27232.634765625		-65536
33868.02734375	27234.916015625		-65536
34023.88671875	27241.5078125		-65536
34092.20703125	27258.16015625		-65536
34255.3359375	27242.26953125		-65536
33652.5078125	27246.400390625		-65536
34221.5625	27246.85546875		-65536
33702.34765625	27255.275390625		-65536
34457.94921875	27247.271484375		-65536
35139.296875	27267.310546875		-65536
34652.91015625	27257.61328125		-65536
34704.15625	27248.24609375		-65536
33845.80078125	27260.392578125		-65536
34506.7890625	27255.328125		-65536
33580.1875	27256.396484375		-65536
34840.36328125	27252.56640625		-65536
34616.2890625	27254.755859375		-65536
34964.16015625	27261.23046875		-65536
35186.26953125	27257.673828125		-65536
34424.41015625	27273.94140625		-65536
34728.73046875	27265.513671875		-65536
34766.77734375	27257.994140625		-65536
34811.515625	27257.6171875		-65536
34865.515625	27264.080078125		-65536
35193.4140625	27282.767578125		-65536
33621.15234375	27263.333984375		-65536
34923.94140625	27259.87109375		-65536
34289.73828125	27268.173828125		-65536
34582.640625	27264.7421875		-65536
35005.1015625	27262.5234375		-65536
35346.65625	27264.466796875		-65536
34235.8046875	27308.517578125		-65536
35292.984375	27275.140625		-65536
34348.48046875	27284.18359375		-65536
35047.12109375	27280.22265625		-65536
33758.11328125	27272.12890625		-65536
33995.26953125	27285.923828125		-65536
34689.22265625	27287.3046875		-65536
34753.03125	27275.904296875		-65536
34778.22265625	27273.27734375		-65536
34602.36328125	27275.94140625		-65536
34667.59765625	27278.162109375		-65536
34465.6171875	27279.45703125		-65536
34497.85546875	27284.091796875		-65536
34530.09765625	27281.853515625		-65536
34311.03125	27290.7578125		-65536
34995.34765625	27283.490234375		-65536
34049.2421875	27284.296875		-65536
33662.76953125	27292.736328125		-65536
34808.96484375	27299.03125		-65536
34929.6328125	27286.126953125		-65536
35321.234375	27290.9609375		-65536
33830.71484375	27291.845703125		-65536
35338.78125	27289.64453125		-65536
34143.8125	27290.14453125		-65536
34738.0	27305.23828125		-65536
35012.7421875	27310.861328125		-65536
33791.69140625	27294.5234375		-65536
34402.7421875	27308.6875		-65536
34651.48828125	27300.67578125		-65536
34090.671875	27303.822265625		-65536
33724.5546875	27298.3671875		-65536
33769.80859375	27308.71875		-65536
34596.25390625	27298.064453125		-65536
34774.625	27296.267578125		-65536
35125.625	27304.6640625		-65536
34572.390625	27302.275390625		-65536
35061.890625	27317.958984375		-65536
35234.0546875	27312.9609375		-65536
33604.2109375	27302.470703125		-65536
34537.40234375	27303.818359375		-65536
33647.38671875	27320.552734375		-65536
34028.83984375	27301.70703125		-65536
34710.23828125	27310.955078125		-65536
34961.80859375	27306.037109375		-65536
34472.07421875	27310.470703125		-65536
35310.80859375	27321.80859375		-65536
34179.8359375	27318.595703125		-65536
35157.703125	27322.443359375		-65536
34059.55859375	27314.4296875		-65536
34836.03125	27311.958984375		-65536
34917.7265625	27322.591796875		-65536
35098.234375	27311.73828125		-65536
33894.19140625	27326.1328125		-65536
34111.76171875	27323.60546875		-65536
33752.61328125	27340.201171875		-65536
34311.84375	27322.703125		-65536
33842.15625	27323.66015625		-65536
34879.86328125	27334.552734375		-65536
34607.66015625	27330.296875		-65536
33989.4453125	27328.484375		-65536
33696.375	27336.341796875		-65536
34677.96484375	27330.921875		-65536
35099.8671875	27335.80078125		-65536
35275.0546875	27347.087890625		-65536
35185.26171875	27336.224609375		-65536
33601.4296875	27341.703125		-65536
33965.05859375	27337.728515625		-65536
34053.33984375	27357.9296875		-65536
34095.3203125	27351.451171875		-65536
34726.24609375	27341.759765625		-65536
34838.66015625	27340.546875		-65536
34028.59375	27339.6953125		-65536
34170.8046875	27359.662109375		-65536
34339.25390625	27339.88671875		-65536
34817.45703125	27340.08203125		-65536
33794.06640625	27344.669921875		-65536
34279.46875	27344.29296875		-65536
34377.81640625	27345.654296875		-65536
34008.78125	27361.5234375		-65536
35193.5234375	27382.2265625		-65536
35345.54296875	27347.40625		-65536
33816.1484375	27349.212890625		-65536
34653.6953125	27347.85546875		-65536
34301.671875	27381.611328125		-65536
34983.23046875	27356.693359375		-65536
35014.62109375	27366.302734375		-65536
35120.7265625	27354.958984375		-65536
34423.77734375	27350.51171875		-65536
34564.22265625	27356.515625		-65536
34688.7890625	27357.69140625		-65536
34746.56640625	27356.912109375		-65536
34517.15625	27352.8359375		-65536
34917.79296875	27360.59375		-65536
35162.1640625	27360.0390625		-65536
33923.77734375	27370.69140625		-65536
35035.2734375	27377.107421875		-65536
33840.4296875	27371.3828125		-65536
35235.546875	27365.669921875		-65536
33696.78515625	27367.7109375		-65536
33722.921875	27376.640625		-65536
34147.08203125	27363.921875		-65536
34205.203125	27361.919921875		-65536
34462.23828125	27367.728515625		-65536
34589.51953125	27368.859375		-65536
35309.90625	27368.193359375		-65536
34400.11328125	27364.67578125		-65536
33803.65625	27378.7421875		-65536
33662.35546875	27379.29296875		-65536
34520.48828125	27370.53515625		-65536
34785.8125	27383.83203125		-65536
34967.86328125	27381.08203125		-65536
35140.03515625	27372.830078125		-65536
33971.78515625	27377.583984375		-65536
34126.62109375	27379.2265625		-65536
35070.38671875	27377.44140625		-65536
35345.90234375	27384.564453125		-65536
33776.01953125	27390.310546875		-65536
34620.37890625	27377.734375		-65536
34668.7578125	27389.416015625		-65536
34388.6953125	27382.5		-65536
35252.5	27392.923828125		-65536
34506.73046875	27386.947265625		-65536
35099.37109375	27402.1328125		-65536
34410.41796875	27397.787109375		-65536
34541.73828125	27388.50390625		-65536
33866.3515625	27398.513671875		-65536
33984.609375	27400.15625		-65536
34101.546875	27402.40625		-65536
34219.9765625	27386.419921875		-65536
34638.26953125	27391.865234375		-65536
34712.53125	27390.078125		-65536
34025.91796875	27387.63671875		-65536
34431.2734375	27391.4765625		-65536
34368.10546875	27407.24609375		-65536
34567.69921875	27402.4921875		-65536
34856.1484375	27394.80078125		-65536
35131.328125	27399.4453125		-65536
33620.734375	27396.962890625		-65536
34045.47265625	27406.654296875		-65536
34478.39453125	27397.20703125		-65536
34591.9765625	27397.748046875		-65536
34933.9609375	27399.5859375		-65536
35050.50390625	27408.572265625		-65536
33921.1171875	27402.982421875		-65536
34249.3359375	27401.98828125		-65536
34335.09765625	27401.931640625		-65536
34987.234375	27408.3203125		-65536
33685.23046875	27410.734375		-65536
34695.2734375	27402.890625		-65536
34750.16796875	27411.001953125		-65536
33741.2734375	27413.51953125		-65536
34154.45703125	27406.31640625		-65536
35328.6171875	27413.1015625		-65536
34069.99609375	27414.419921875		-65536
34958.6171875	27411.609375		-65536
33656.35546875	27410.599609375		-65536
33821.66015625	27411.669921875		-65536
34013.13671875	27413.5703125		-65536
34785.79296875	27412.98046875		-65536
35220.94140625	27416.306640625		-65536
35010.8359375	27415.8203125		-65536
34196.23046875	27414.068359375		-65536
34621.16015625	27412.685546875		-65536
34819.015625	27417.380859375		-65536
35148.84375	27414.48046875		-65536
34647.62109375	27414.66796875		-65536
35170.47265625	27417.5390625		-65536
34918.86328125	27419.169921875		-65536
33886.8125	27419.126953125		-65536
34686.4140625	27419.42578125		-65536
34458.79296875	27421.162109375		-65536
34234.43583520709	26654.784543615966		-65536
